code,name,faculty,facultyCode,url
BSS310,"Engineering management 310",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/BSS%20310
IPI410,"Engineering professionalism 410",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/IPI%20410
BES220,"Engineering statistics 220",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/BES%20220
ENG110,"English 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ENG%20110
ENG120,"English 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ENG%20120
ENG220,"English 220",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ENG%20220
ENG310,"English 310",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ENG%20310
ENG320,"English 320",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ENG%20320
ENG118,"English for specific purposes 118",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ENG%20118
PPY220,"Experiential training 220",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/PPY%20220
PPY320,"Experiential training 320",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/PPY%20320
FRK121,"Financial accounting 121",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/FRK%20121
FBS210,"Financial management 210",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/FBS%20210
FBS361,"Financial management 361",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/FBS%20361
MTV310,"Fluid mechanics 310",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/MTV%20310
FRN113,"French: Cultural-professional (1) 113",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FRN%20113
FRN364,"French: Cultural-professional (10) 364",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FRN%20364
FRN123,"French: Cultural-professional (2) 123",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FRN%20123
FRN361,"French: Cultural-professional (7) 361",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FRN%20361
FRN362,"French: Cultural-professional (8) 362",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FRN%20362
FRN363,"French: Cultural-professional (9) 363",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FRN%20363
FRN211,"French: Intermediate (1) 211",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FRN%20211
FRN221,"French: Intermediate (2) 221",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FRN%20221
CHM171,"General chemistry 171",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/CHM%20171
CHM172,"General chemistry 172",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/CHM%20172
CHM181,"General chemistry 181",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/CHM%20181
GLY352,"Geodynamics and ore formation 352",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GLY%20352
GLY256,"Geology for engineering 256",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GLY%20256
SGM323,"Geotechnical engineering 323",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/SGM%20323
DTS113,"German: Cultural-professional (1) 113",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/DTS%20113
DTS364,"German: Cultural-professional (10) 364",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/DTS%20364
DTS123,"German: Cultural-professional (2) 123",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/DTS%20123
DTS361,"German: Cultural-professional (7) 361",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/DTS%20361
DTS362,"German: Cultural-professional (8) 362",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/DTS%20362
DTS363,"German: Cultural-professional (9) 363",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/DTS%20363
DTS211,"German: Intermediate (1) 211",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/DTS%20211
DTS221,"German: Intermediate (2) 221",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/DTS%20221
MHM420,"Heat and mass transfer 420",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/MHM%20420
MTV410,"Heat transfer 410",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/MTV%20410
OML110,"History of the environment 110",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/OML%20110
OML120,"History of the environment 120",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/OML%20120
OML210,"History of the environment 210",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/OML%20210
OML220,"History of the environment 220",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/OML%20220
OMG310,"History of the environment 310",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/OMG%20310
OMG320,"History of the environment 320",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/OMG%20320
BHU320,"Housing 320",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/BHU%20320
IMY310,"Human-computer interaction 310",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/IMY%20310
SHC220,"Hydraulics 220",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/SHC%20220
SHC310,"Hydraulics 310",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/SHC%20310
SHC321,"Hydraulics 321",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/SHC%20321
SHC410,"Hydraulics 410",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/SHC%20410
NHM322,"Hydrometallurgy 322",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/NHM%20322
NHM412,"Hydrometallurgy 412",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/NHM%20412
BAN313,"Industrial analysis 313",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/BAN%20313
PNB300,"Industrial excursions 300",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/PNB%20300
NPY316,"Industrial training 316",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/NPY%20316
NPY416,"Industrial training 416",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/NPY%20416
INF271,"Informatics 271",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20271
INF272,"Informatics 272",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20272
INF315,"Informatics 315",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20315
INF324,"Informatics 324",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20324
INF354,"Informatics 354",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20354
INF370,"Informatics 370",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20370
KUB420,"Information and communications technology law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/KUB%20420
INL110,"Information science 110",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20110
INL120,"Information science 120",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20120
INL130,"Information science 130",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20130
INL140,"Information science 140",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20140
INL210,"Information science 210",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20210
INL220,"Information science 220",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20220
INL230,"Information science 230",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20230
INL240,"Information science 240",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20240
INL260,"Information science 260",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20260
INL270,"Information science 270",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20270
INL310,"Information science 310",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20310
INL320,"Information science 320",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20320
INL340,"Information science 340",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20340
INL360,"Information science 360",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20360
INL380,"Information science 380",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20380
INL370,"Information science: Work integrated learning and experience 370",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/INL%20370
INF113,"Information systems 113",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/INF%20113
BID320,"Information systems design 320",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/BID%20320
EIW121,"Information technology practice 121",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/EIW%20121
EIW221,"Information technology practice 221",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/EIW%20221
EIW320,"Information technology practice 320",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/EIW%20320
SVC412,"Infrastructure planning 412",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/SVC%20412
TPW310,"Institutional and legal structures for planning 310",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/TPW%20310
EAI320,"Intelligent systems 320",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/EAI%20320
ISB201,"Interaction Design 201",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/ISB%20201
IMY211,"Interactive technology theory 211",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/IMY%20211
IAU200,"Internal auditing 200",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/IAU%20200
IAU300,"Internal auditing 300",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/IAU%20300
OBS359,"International business management 359",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/OBS%20359
KKR322,"Introduction to construction contract law 322",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/KKR%20322
TPD210,"Introduction to development planning 210",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/TPD%20210
ISB101,"Introduction to interaction design 101",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/ISB%20101
NDE110,"Introduction to isiNdebele Grammar – Capita selecta 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/NDE%20110
ZUL111,"Introduction to isiZulu grammar – Capita selecta 111",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ZUL%20111
PMY121,"Introduction to mining 121",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/PMY%20121
FIL251,"Introduction to moral and political philosophy  251",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FIL%20251
GGY168,"Introduction to physical geography 168",Natural and Agricultural Sciences,SCI,https://www.up.ac.za/yearbooks/2026/SCI-faculty/UG-modules/view/GGY%20168
TRP110,"Introduction to planning 110",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/TRP%20110
EMR201,"Introduction to programming and computer simulations 201",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/EMR%20201
PSC321,"Introduction to project 321",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/PSC%20321
SEP111,"Introduction to Sepedi grammar - Capita selecta 111",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SEP%20111
SKE110,"Introduction to structures 110",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/SKE%20110
JSU110,"Introduction to sustainable engineering I 110",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/JSU%20110
JSU120,"Introduction to sustainable engineering II 120",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/JSU%20120
IMY110,"Introduction to web technologies 110",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/IMY%20110
NDE210,"isiNdebele 210",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/NDE%20210
NDE310,"isiNdebele 310",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/NDE%20310
ZUL310,"isiZulu 310",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ZUL%20310
ZUL211,"IsiZulu grammar – Capita selecta 211",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ZUL%20211
CKN321,"Kinetics 321",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/CKN%20321
CLB321,"Laboratory 321",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/CLB%20321
ABR311,"Labour law 311",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/ABR%20311
ELI220,"Linear systems 220",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/ELI%20220
MOW312,"Machine design 312",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/MOW%20312
MII420,"Maintenance engineering 420",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/MII%20420
BSR410,"Management accounting 410",Economic and Management Sciences,EMS,https://www.up.ac.za/yearbooks/2026/EMS-faculty/UG-modules/view/BSR%20410
MOW217,"Manufacturing and design 217",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/MOW%20217
MVS311,"Manufacturing systems 311",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/MVS%20311
CMO310,"Mass transfer 310",Engineering, Built Environment and IT,EBIT,https://www.up.ac.za/yearbooks/2026/EBIT-faculty/UG-modules/view/CMO%20310
